"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7123595","Source1","4",2020-03-19 16:39:08,2020-03-19 17:39:08,39.71006,-105.29472,39.70435,-105.2539,2.205,"Closed between Genesee Dr/Moss Rock Rd/Exit 253 and Grapevine Rd/Exit 256 - Road closed due to accident.","I-70 E","Golden","Jefferson","CO","80401","US","US/Mountain","KBJC",2020-03-19 16:45:00,32,21,93,24.39,0.5,"NNW",16,0,"Snow",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7217934","Source1","4",2020-01-12 00:46:41,2020-01-12 01:16:05,39.80353,-86.1659,39.81199,-86.17864,0.894,"Closed between 29th St/Exit 116 and Dr ML King Jr/Exit 117 - Road closed due to accident.","I-65 N","Indianapolis","Marion","IN","46208","US","US/Eastern","KEYE",2020-01-12 00:53:00,35,26,92,29.09,7,"W",13,0.02,"Wintry Mix",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-5919776","Source1","4",2021-12-16 19:48:00,2021-12-16 22:07:42,40.413888,-76.581351,40.450474,-76.516263,4.255,"Multi vehicle crash on FISHER AV eastbound between FISHER AV and FROM 8008/0760 SH LOVES TRUCK STOP ENTRANCE. All lanes closed.","I-81 N","Annville","Lebanon","PA","17003","US","US/Eastern","KMUI",2021-12-16 19:56:00,50,50,60,29.42,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-5373313","Source1","4",2023-02-21 19:54:00,2023-02-21 22:00:00,28.75698,-81.288859,28.756438,-81.287488,0.091,"W Lake Mary Blvd is closed from Country Club Rd to US-17/US-92/S Orlando Dr (Lake Mary Blvd) due to accident.","W Lake Mary Blvd","Sanford","Seminole","FL","32773","US","US/Eastern","KSFB",2023-02-21 20:53:00,71,71,70,29.99,10,"W",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-6278934","Source1","4",2021-06-21 12:15:00,2021-06-21 16:52:15,40.00456,-76.621296,40.029752,-76.548613,4.222,"Incident on US-30 EB near PA-462 Road closed. Take alternate route.","Lincoln Hwy E","York","York","PA","17406","US","US/Eastern","KMDT",2021-06-21 11:56:00,89,89,50,29.33,10,"S",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-4448700","Source1","4",2023-01-13 14:29:00,2023-01-13 16:32:36,39.33218122,-76.4878571,39.33220122,-76.4879671,0.006,"I-695 OUTER LOOP AT EXIT 35B US 40 PULASKI HWY (IL)","I-695","Rosedale","Baltimore","MD","21237","US","US/Eastern","KMTN",2023-01-13 14:54:00,46,40,57,29.69,10,"NW",14,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7239548","Source1","4",2020-01-27 18:39:22,2020-01-27 19:09:12,25.963022,-80.162605,25.963022,-80.162605,0,"Closed at Miami Gardens - Road closed due to accident.","NE 203rd St","Miami","Miami-Dade","FL","33179","US","US/Eastern","KHWO",2020-01-27 18:53:00,71,71,55,29.92,10,"WSW",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7131463","Source1","4",2020-03-23 06:42:37,2020-03-23 07:27:37,33.76391,-80.96112,33.80815,-81.00515,3.967,"Closed between Lexington/Calhoun Line South and Road 31/Exit 125 - Road closed due to accident.","I-26 W","Swansea","Lexington","SC","29160","US","US/Eastern","KCAE",2020-03-23 06:56:00,50,50,89,30.01,6,"NNE",5,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-4696143","Source1","4",2022-03-09 07:48:53,2022-03-09 09:05:50,35.2523910997617,-91.8521940703781,35.2508110997617,-91.844914070378,0.425,"Incident on AR-36 EB near STATE HWY-320 Road closed. Take alternate route.","Jaybird Ln","Searcy","White","AR","72143-9473","US","US/Central","KSRC",2022-03-09 07:56:00,36,36,100,29.84,5,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7239772","Source1","4",2020-01-27 08:01:05,2020-01-27 08:29:36,47.00768,-120.59341,47.05431,-120.66588,4.693,"Closed between US-97/Exit 106 and Thorp Hwy/Exit 101 - Road closed due to accident.","I-90 W","Ellensburg","Kittitas","WA","98926","US","US/Pacific","KELN",2020-01-27 07:53:00,31,25,85,28.15,10,"W",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6564531","Source1","4",2021-02-21 19:17:30,2021-02-22 00:27:53,32.975499,-97.161738,32.963139,-97.154933,0.941,"TX-114 E is closed from Kirkwood Blvd (W Northwest Pkwy/TX-114) to W Dove Rd (W Northwest Pkwy/TX-114) due to accident.","W Northwest Pkwy E","Southlake","Tarrant","TX","76092","US","US/Central","KDFW",2021-02-21 18:53:00,57,57,47,29.42,10,"NW",16,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-6792103","Source1","4",2020-11-12 16:00:00,2020-11-12 20:00:00,42.744092,-91.784358,42.754013,-91.784459,0.685,"Closed road from 70th St to 90th St due to accident.","J Ave","Arlington","Fayette","IA","50606","US","US/Central","KOLZ",2020-11-12 15:55:00,46,46,71,28.81,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-4188804","Source1","4",2022-05-05 11:34:00,2022-05-05 12:49:29,27.7269709108938,-80.5464041229222,27.6833309108938,-80.5347741229222,3.098,"Incident on I-95 SB near MM 150 Road closed. Take alternate route.","I-95 S","Fellsmere","Indian River","FL","32948","US","US/Eastern","KVRB",2022-05-05 11:53:00,89,89,48,30.03,10,"VAR",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6926395","Source1","4",2020-10-31 16:16:00,2020-10-31 18:18:12,36.834315,-76.142967,36.833845,-76.137727,0.292,"On I-264 at mile marker 16.6 in the City of Virginia Beach near Independence Boulevard motorists can expect potential delays due to a vehicle crash. All east lanes are closed.","VA Beach Norfolk Expy E","Virginia Beach","Virginia Beach","VA","23462","US","US/Eastern","KORF",2020-10-31 15:59:00,56,56,55,30.44,10,"E",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7769002","Source1","4",2019-08-05 20:36:14,2019-08-05 21:02:23,41.66267,-87.59124,41.66021,-87.59281,0.188,"Ramp closed to to WB 130th St/Exit 68 - Road closed due to accident.","I-94 E","Chicago","Cook","IL","60628","US","US/Central","KMDW",2019-08-05 20:53:00,83,83,53,29.17,10,"SW",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-4425462","Source1","4",2022-11-22 17:44:50,2022-11-22 20:02:02,39.764766,-74.890947,39.764582,-74.890685,0.019,"NJ DOT - TOC South: Crash on US 30 both directions West of CR 712/Bartram Av (Waterford Twp) All lanes closed and detoured use caution","White Horse Pike","Atco","Camden","NJ","08004-2438","US","US/Eastern","KVAY",2022-11-22 17:54:00,40,40,51,30.21,10,"S",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Day"
"A-4750180","Source1","4",2022-11-20 09:24:51,2022-11-20 10:39:59,41.58835,-81.44797,41.591337,-81.44737,0.209,"Incident on I-271 NB near I-90 Road closed. Take alternate route.","I-271 N","Willoughby","Lake","OH","44094","US","US/Eastern","KCGF",2022-11-20 09:45:00,21,6,80,29.33,2,"WSW",18,0,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7296837","Source1","4",2019-12-03 15:09:06,2019-12-03 15:37:17,33.9193,-84.48296,33.92267,-84.48289,0.233,"Ramp closed to GA-280/Delk Rd/Exit 261 - Road closed due to accident.","GA-401 N","Marietta","Cobb","GA","30067","US","US/Eastern","KMGE",2019-12-03 15:59:00,45,40,53,28.72,10,"WNW",9,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6723190","Source1","4",2020-09-24 09:18:01,2020-09-24 10:54:02,41.875487,-91.670386,41.842854,-91.665932,2.266,"Incident on I-380 SB near COUNTY HWY-E70 Road closed. Take alternate route.","I-380 S","Cedar Rapids","Linn","IA","52404","US","US/Central","KCID",2020-09-24 08:52:00,60,60,93,28.99,5,"S",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7751438","Source1","4",2019-08-30 08:56:39,2019-08-30 09:24:18,29.99282,-90.04883,29.99176,-90.05341,0.284,"Closed at I-10/Franklin Ave/Exit 4/Exit 239 - Road closed due to accident.","I-10 W","New Orleans","Orleans","LA","70122","US","US/Central","KNEW",2019-08-30 08:53:00,83,83,69,30.05,10,"ENE",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6460546","Source1","4",2021-02-13 10:27:05,2021-02-13 13:10:35,34.128276,-80.556755,34.128573,-80.55326,0.201,"Incident on SWIFT CREEK RD near US-521 Road closed. Take alternate route.","Swift Creek Rd","Rembert","Kershaw","SC","29128-9709","US","US/Eastern","KSSC",2021-02-13 10:21:00,37,31,93,29.8,9,"NNE",9,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7192517","Source1","4",2020-04-23 06:19:42,2020-04-23 07:04:42,39.93577,-83.04363,39.93474,-83.04494,0.099,"Closed at Hopkins Ave/Eakin Rd - Road closed due to accident.","Harrisburg Pike","Columbus","Franklin","OH","43223-2844","US","US/Eastern","KTZR",2020-04-23 06:15:00,44,44,72,28.83,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-6398662","Source1","4",2021-02-14 18:36:00,2021-02-14 23:20:27,40.34553,-79.764671,40.340195,-79.754465,0.652,"Multi vehicle crash on US 30 eastbound between CARPENTER LN LEGER RD and COLONIAL MANOR RD. All lanes closed.","State Route 30","Irwin","Westmoreland","PA","15642-1191","US","US/Eastern","KAGC",2021-02-14 18:53:00,25,25,78,28.88,10,"VAR",3,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"A-6225086","Source1","4",2021-12-21 12:56:00,2021-12-21 14:32:30,38.948795,-77.568324,38.953518,-77.581311,0.77,"Incident on US-50 WB near VA-659 Road closed. Take alternate route.","John Mosby Hwy","Aldie","Loudoun","VA","20105-2310","US","US/Eastern","KJYO",2021-12-21 12:52:00,40,40,55,29.7,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-4916795","Source1","4",2022-01-12 15:37:00,2022-01-12 17:41:54,36.639848,-80.764287,36.638161,-80.764959,0.122,"On Rt. 775 in the County of Carroll in the vicinity of Chantilly Dr; Rt. 699E/W (Carroll County) motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.","Chances Creek Rd","Fancy Gap","Carroll","VA","24328","US","US/Eastern","KHLX",2022-01-12 15:35:00,47,47,33,27.28,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7752816","Source1","4",2019-07-01 13:06:23,2019-07-01 17:20:53,42.195882,-85.978354,42.19652,-86.041273,3.221,"Closed at 52nd St/Exit 52 - Road closed due to accident.","I-94 W","Paw Paw","Van Buren","MI","49079","US","US/Eastern","KAZO",2019-07-01 12:53:00,86,86,57,29.07,10,"NW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7431300","Source1","4",2019-03-22 03:48:11,2019-03-22 04:16:05,40.44833,-75.89829,40.464796,-75.868672,1.928,"Closed at Pleasant Hill Rd - Road closed due to accident.","Lake Shore Dr","Reading","Berks","PA","19605","US","US/Eastern","KRDG",2019-03-22 03:54:00,41,34.3,96,29.47,10,"NNW",11.5,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"A-6602117","Source1","4",2020-10-14 20:05:00,2020-10-14 21:58:05,28.560451,-81.191228,28.549121,-81.208638,1.315,"Incident on FL-408 WB near COLONIAL DR Road closed. Take alternate route.","Challenger Pkwy","Orlando","Orange","FL","32828","US","US/Eastern","KORL",2020-10-14 19:53:00,80,80,74,29.86,10,"E",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-6398102","Source1","4",2021-02-27 23:51:00,2021-02-28 01:45:06,40.1957237718573,-74.8090302940616,40.1973237718573,-74.7940502940616,0.798,"Crash on US 1 northbound between Exit: FAIRLESS HILLS and Exit: US 13 SOUTH - TULLYTOWN/BRISTOL. All lanes closed.","US-1","Morrisville","Bucks","PA","19067","US","US/Eastern","KTTN",2021-02-27 23:53:00,35,35,92,30.01,6,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7753840","Source1","4",2019-07-03 17:13:06,2019-07-03 17:41:16,44.48038,-74.85122,44.48038,-74.85122,0,"Closed at Trimm Rd - Road closed due to accident.","State Highway 56","South Colton","St. Lawrence","NY","13687","US","US/Eastern","KMSS",2019-07-03 16:53:00,87,87,40,29.65,10,"WNW",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3868435","Source1","4",2022-10-13 21:27:00,2022-10-13 22:43:08,38.788171,-75.43867,38.780139,-75.438606,0.555,"Incident on US-113 SB near VFW RD Road closed. Take alternate route.","Dupont Blvd","Ellendale","Sussex","DE","19941-3300","US","US/Eastern","KGED",2022-10-13 21:34:00,67,67,93,29.68,10,"SSE",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7508236","Source1","4",2018-11-24 09:46:42,2018-11-24 10:15:58,40.083819,-111.591719,40.042779,-111.545408,3.747,"Closed between UT-198/E Canyon Rd and US-89 (South) - Road closed due to accident.","E Highway 6","Spanish Fork","Utah","UT","84660-5982","US","US/Mountain","KPVU",2018-11-24 09:43:00,33.8,25.3,93,29.9,5,"WNW",11.5,0,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5006878","Source1","4",2023-01-22 06:18:00,2023-01-22 08:21:58,39.21963572,-76.65831685,39.21848572,-76.66159685,0.193,"MD 295 SOUTH PRIOR TO RAMP 5 FR MD 295 SB TO IS 695 EB","MD-295","Linthicum Heights","Anne Arundel","MD","21090","US","US/Eastern","KBWI",2023-01-22 05:54:00,29,29,82,30,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-6825393","Source1","4",2020-10-14 00:07:59,2020-10-14 06:59:00,38.833036,-76.991773,38.833032,-76.996048,0.23,"Closed road from 9th St SE to Washington due to accident.","Xenia St SE","Washington","District of Columbia","DC","20032-3971","US","US/Eastern","KDCA",2020-10-14 00:52:00,55,55,72,30,10,"N",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7288482","Source1","4",2019-12-25 16:59:02,2019-12-25 17:27:51,33.58233,-111.89048,33.58246,-111.88622,0.245,"Closed between AZ-101-loop and 90th St - Road closed due to accident.","E Shea Blvd","Scottsdale","Maricopa","AZ","85258","US","US/Mountain","KSDL",2019-12-25 16:53:00,54,54,59,28.3,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-4186383","Source1","4",2022-02-22 16:54:30,2022-02-22 18:58:49,38.055681,-78.95399,38.055993,-78.953187,0.049,"On Rt. 631 in the County of Augusta in the vicinity of Stuarts Draft Hwy; US-340N motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Stuarts Draft Hwy","Waynesboro","Augusta","VA","22980-7333","US","US/Eastern","KSHD",2022-02-22 16:55:00,60,60,80,28.8,10,"SSW",17,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7240968","Source1","4",2020-01-28 04:36:20,2020-01-28 05:03:16,45.57669,-122.65212,45.57719,-122.65489,0.138,"Closed at Lombard Pl - Road closed due to accident.","NE Stafford St","Portland","Multnomah","OR","97211-4079","US","US/Pacific","KPDX",2020-01-28 04:53:00,49,44,90,29.91,7,"ESE",12,0.02,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7491833","Source1","4",2018-12-28 00:57:03,2018-12-28 01:26:57,36.10555,-80.0408,36.10775,-80.05152,0.617,"Closed at Macy Grove Rd - Road closed due to accident.","I-40 Bus W","Kernersville","Forsyth","NC","27284","US","US/Eastern","KINT",2018-12-28 00:54:00,39.9,34.5,97,30.21,4,"NE",8.1,0.06,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-4344621","Source1","4",2022-01-26 07:51:36,2022-01-26 16:14:17,41.758574,-71.925991,41.766205,-71.93746,0.792,"Incident on STATE RTE-205 NB near OTHER RD Road closed. Take alternate route.","Wauregan Rd","Brooklyn","Windham","CT","06234-2540","US","US/Eastern","KIJD",2022-01-26 07:52:00,14,14,71,30,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7732372","Source1","4",2019-06-02 14:41:24,2019-06-02 15:10:37,33.234003,-82.585565,33.23754,-82.57443,0.688,"Closed at Warrenton - Road closed due to accident.","N Usry St","Gibson","Glascock","GA","30810-4130","US","US/Eastern","KHQU",2019-06-02 14:35:00,89,89,34,29.33,10,"WNW",7,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5665613","Source1","4",2021-10-13 07:14:30,2021-10-13 09:18:13,37.002677,-76.319908,36.967317,-76.297383,2.741,"On I-64 at mile marker 271.4 in the City of Hampton motorists can expect major delays due to a multi-vehicle crash. All east lanes are closed. Traffic backups are approximately 3.0 miles.","Hampton Roads Bridge Tunl E","Fort Monroe","Hampton","VA","23651","US","US/Eastern","KNGU",2021-10-13 06:59:00,68,68,90,30.04,10,"NW",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7768265","Source1","4",2019-08-03 23:37:19,2019-08-04 00:06:28,41.000063,-93.262729,41.00403,-93.280416,0.962,"Closed at US-34-BR/Albia Rd - Road closed due to accident. Roadwork.","US Highway 34","Chariton","Lucas","IA","50049-7095","US","US/Central","KCNC",2019-08-03 23:35:00,70,70,94,28.95,10,"E",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7718785","Source1","4",2019-05-06 19:34:59,2019-05-06 20:03:08,47.75407,-122.32986,47.75594,-122.3289,0.137,"Ramp closed to 175th St/Exit 176 - Road closed due to accident.","I-5 N","Seattle","King","WA","98155","US","US/Pacific","KPAE",2019-05-06 19:53:00,63,63,56,29.32,10,"NNW",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3789727","Source1","4",2023-01-15 22:28:34,2023-01-15 23:47:56,46.095076,-123.139166,46.098698,-123.157517,0.914,"Incident on US-30 WB near MM 59 Road closed. Take alternate route.","Highway 30","Clatskanie","Columbia","OR","97016-7460","US","US/Pacific","KKLS",2023-01-15 22:56:00,46,42,83,29.61,10,"SSE",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7741424","Source1","4",2019-06-21 22:14:10,2019-06-21 22:44:00,32.99297,-84.62688,33.012735,-84.668183,2.756,"Closed at Overby Rd - Road closed due to accident.","Cedar Rock Rd","Woodbury","Meriwether","GA","30293","US","US/Eastern","KOPN",2019-06-21 22:15:00,79,79,78,29.19,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7358949","Source1","4",2019-10-28 07:01:43,2019-10-28 07:28:05,33.38634,-111.80013,33.38627,-111.81054,0.601,"Closed at Stapley Dr/Exit 181 - Road closed due to accident.","Superstition Fwy W","Mesa","Maricopa","AZ","85204","US","US/Mountain","KFFZ",2019-10-28 06:51:00,60,60,23,28.7,10,"WSW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-4461398","Source1","4",2022-04-28 15:13:34,2022-04-28 16:31:35,36.796097,-76.690461,36.796234,-76.691047,0.034,"Incident on US-460 WB near ENNIS MILL RD Road closed. Take alternate route.","Windsor Blvd","Suffolk","Suffolk (City)","VA","23434","US","US/Eastern","KSFQ",2022-04-28 15:15:00,62,62,28,30.05,10,"N",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-4712878","Source1","4",2022-05-30 16:52:40,2022-05-30 18:57:35,41.690454,-72.655844,41.69138,-72.656034,0.065,"CT-99 is closed from I-91 (Silas Deane Hwy/CT-99) to CT-3/Maple St (Silas Deane Hwy/CT-99) due to accident.","Mill St","Wethersfield","Capitol","CT","06109-3811","US","US/Eastern","KHFD",2022-05-30 16:53:00,88,88,36,29.97,10,"WSW",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-6927425","Source1","4",2020-12-29 04:19:30,2020-12-29 07:56:12,34.232568,-117.294819,34.228248,-117.290458,0.389,"CA-18 is closed from N Sierra Way (N Waterman Ave/Rim of the World Hwy/CA-18) to CA-138 (Rim of the World Hwy/CA-18) due to accident.","Rim of the World Hwy","San Bernardino","San Bernardino","CA","92404","US","US/Pacific","KSBD",2020-12-29 04:20:00,38,38,83,28.76,10,"E",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-3769983","Source1","4",2022-07-29 11:21:00,2022-07-29 13:02:37,39.872684,-76.381725,39.893541,-76.39543,1.614,"Incident on PA-425 NB near GAMBLERS BOAT YARD Road closed. Take alternate route.","Sawmill Rd","Airville","York","PA","17302","US","US/Eastern","KLNS",2022-07-29 10:53:00,77,77,71,29.54,10,"CALM",0,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6787817","Source1","4",2020-12-21 03:58:00,2020-12-21 09:45:00,35.210033,-79.860531,35.206933,-79.870681,0.612,"Near Mount Gilead / Both Directions. The road is closed in both directions near Pekin Road.","Poole Farm Rd","Candor","Montgomery","NC","27229-9686","US","US/Eastern","KSOP",2020-12-21 03:56:00,44,41,96,29.46,1,"VAR",6,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
